2024-09-29 22:54:10,409 INFO  simulation.MiniRaftClusterWithSimulatedRpc (ConfUtils.java:logGet(46)) - org.apache.ratis.server.simulation.SimulatedRequestReply.simulateLatencyMs = 150 (default)
2024-09-29 22:54:10,678 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.storage.dir = [/home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0] (custom)
2024-09-29 22:54:10,680 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.proxy.cached = true (default)
2024-09-29 22:54:10,681 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.proxy.size = 0 (default)
2024-09-29 22:54:10,699 INFO  server.RaftServer (RaftServerProxy.java:addNew(101)) - s0: addNew group-8695E2558BE7:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008] returns group-8695E2558BE7:java.util.concurrent.CompletableFuture@2c6aed22[Not completed]
2024-09-29 22:54:10,699 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:newRaftServer(386)) - newRaftServer: s1, group-8695E2558BE7:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008], format? true
2024-09-29 22:54:10,700 TRACE util.FileUtils (FileUtils.java:deleteFully(305)) - deleteFully target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s1
2024-09-29 22:54:10,700 TRACE util.FileUtils (FileUtils.java:deleteFully(318)) - deleteFully: target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s1 does not exist.
2024-09-29 22:54:10,700 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:newRaftServer(391)) - Formatted directory target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s1
2024-09-29 22:54:10,701 INFO  server.RaftServer (ConfUtils.java:logGet(46)) - raft.rpc.type = org.apache.ratis.server.simulation.SimulatedRpc (custom)
2024-09-29 22:54:10,702 INFO  impl.DataStreamServerImpl (ConfUtils.java:logGet(46)) - raft.datastream.type = DISABLED (default)
2024-09-29 22:54:10,703 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.sleep.deviation.threshold = 300ms (default)
2024-09-29 22:54:10,704 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.close.threshold = 60s (default)
2024-09-29 22:54:10,705 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
2024-09-29 22:54:10,706 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.storage.dir = [/home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s1] (custom)
2024-09-29 22:54:10,706 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.proxy.cached = true (default)
2024-09-29 22:54:10,707 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.proxy.size = 0 (default)
2024-09-29 22:54:10,715 INFO  server.RaftServer (RaftServerProxy.java:addNew(101)) - s1: addNew group-8695E2558BE7:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008] returns group-8695E2558BE7:java.util.concurrent.CompletableFuture@2e5ee2c9[Not completed]
2024-09-29 22:54:10,715 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:newRaftServer(386)) - newRaftServer: s2, group-8695E2558BE7:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008], format? true
2024-09-29 22:54:10,716 TRACE util.FileUtils (FileUtils.java:deleteFully(305)) - deleteFully target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s2
2024-09-29 22:54:10,716 TRACE util.FileUtils (FileUtils.java:deleteFully(318)) - deleteFully: target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s2 does not exist.
2024-09-29 22:54:10,716 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:newRaftServer(391)) - Formatted directory target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s2
2024-09-29 22:54:10,717 INFO  server.RaftServer$Division (RaftServerImpl.java:<init>(255)) - s1: new RaftServerImpl for group-8695E2558BE7:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008] with ArithmeticStateMachine:uninitialized
2024-09-29 22:54:10,717 INFO  server.RaftServer (ConfUtils.java:logGet(46)) - raft.rpc.type = org.apache.ratis.server.simulation.SimulatedRpc (custom)
2024-09-29 22:54:10,718 INFO  impl.DataStreamServerImpl (ConfUtils.java:logGet(46)) - raft.datastream.type = DISABLED (default)
2024-09-29 22:54:10,718 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.sleep.deviation.threshold = 300ms (default)
2024-09-29 22:54:10,718 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.close.threshold = 60s (default)
2024-09-29 22:54:10,719 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
2024-09-29 22:54:10,719 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.storage.dir = [/home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s2] (custom)
2024-09-29 22:54:10,720 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.timeout.min = 300ms (custom)
2024-09-29 22:54:10,720 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.timeout.max = 600ms (custom)
2024-09-29 22:54:10,720 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.sleep.time = 25ms (default)
2024-09-29 22:54:10,720 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.slowness.timeout = 60s (default)
2024-09-29 22:54:10,721 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
2024-09-29 22:54:10,721 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.leaderelection.member.majority-add = false (default)
2024-09-29 22:54:10,717 INFO  server.RaftServer$Division (RaftServerImpl.java:<init>(255)) - s0: new RaftServerImpl for group-8695E2558BE7:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008] with ArithmeticStateMachine:uninitialized
2024-09-29 22:54:10,720 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.proxy.cached = true (default)
2024-09-29 22:54:10,722 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.sleep.deviation.threshold = 300ms (default)
2024-09-29 22:54:10,722 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.timeout.min = 300ms (custom)
2024-09-29 22:54:10,723 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.timeout.max = 600ms (custom)
2024-09-29 22:54:10,723 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.sleep.time = 25ms (default)
2024-09-29 22:54:10,723 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.slowness.timeout = 60s (default)
2024-09-29 22:54:10,724 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
2024-09-29 22:54:10,724 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.leaderelection.member.majority-add = false (default)
2024-09-29 22:54:10,724 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.sleep.deviation.threshold = 300ms (default)
2024-09-29 22:54:10,722 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.proxy.size = 0 (default)
2024-09-29 22:54:10,725 INFO  server.RaftServer (RaftServerProxy.java:addNew(101)) - s2: addNew group-8695E2558BE7:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008] returns group-8695E2558BE7:java.util.concurrent.CompletableFuture@4d0753c9[Not completed]
2024-09-29 22:54:10,729 INFO  server.RaftServer$Division (RaftServerImpl.java:<init>(255)) - s2: new RaftServerImpl for group-8695E2558BE7:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008] with ArithmeticStateMachine:uninitialized
2024-09-29 22:54:10,729 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.timeout.min = 300ms (custom)
2024-09-29 22:54:10,729 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.timeout.max = 600ms (custom)
2024-09-29 22:54:10,729 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.sleep.time = 25ms (default)
2024-09-29 22:54:10,729 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.slowness.timeout = 60s (default)
2024-09-29 22:54:10,730 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
2024-09-29 22:54:10,730 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.leaderelection.member.majority-add = false (default)
2024-09-29 22:54:10,730 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.sleep.deviation.threshold = 300ms (default)
2024-09-29 22:54:10,735 INFO  server.RaftServer$Division (ServerState.java:<init>(114)) - s2@group-8695E2558BE7: ConfigurationManager, init=conf: {index: -1, cur=peers:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008]|listeners:[], old=null}, confs=<EMPTY_MAP>
2024-09-29 22:54:10,735 INFO  server.RaftServer$Division (ServerState.java:<init>(114)) - s1@group-8695E2558BE7: ConfigurationManager, init=conf: {index: -1, cur=peers:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008]|listeners:[], old=null}, confs=<EMPTY_MAP>
2024-09-29 22:54:10,735 INFO  server.RaftServer$Division (ServerState.java:<init>(114)) - s0@group-8695E2558BE7: ConfigurationManager, init=conf: {index: -1, cur=peers:[s0|localhost:15000, s1|localhost:15004, s2|localhost:15008]|listeners:[], old=null}, confs=<EMPTY_MAP>
2024-09-29 22:54:10,743 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.notification.no-leader.timeout = 60s (default)
2024-09-29 22:54:10,743 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.notification.no-leader.timeout = 60s (default)
2024-09-29 22:54:10,745 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.notification.no-leader.timeout = 60s (default)
2024-09-29 22:54:10,751 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.timeout = 10s (default)
2024-09-29 22:54:10,751 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.timeout = 10s (default)
2024-09-29 22:54:10,753 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.timeout = 10s (default)
2024-09-29 22:54:10,757 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.retrycache.expirytime = 60s (default)
2024-09-29 22:54:10,757 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.retrycache.expirytime = 60s (default)
2024-09-29 22:54:10,757 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.retrycache.statistics.expirytime = 100ms (default)
2024-09-29 22:54:10,757 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.retrycache.expirytime = 60s (default)
2024-09-29 22:54:10,758 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.retrycache.statistics.expirytime = 100ms (default)
2024-09-29 22:54:10,757 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.retrycache.statistics.expirytime = 100ms (default)
2024-09-29 22:54:10,764 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.option = DEFAULT (default)
2024-09-29 22:54:10,765 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.option = DEFAULT (default)
2024-09-29 22:54:10,766 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.read-after-write-consistent.write-index-cache.expiry-time = 60s (default)
2024-09-29 22:54:10,765 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.option = DEFAULT (default)
2024-09-29 22:54:10,767 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.read-after-write-consistent.write-index-cache.expiry-time = 60s (default)
2024-09-29 22:54:10,766 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.read.read-after-write-consistent.write-index-cache.expiry-time = 60s (default)
2024-09-29 22:54:10,869 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.request.timeout = 3000ms (default)
2024-09-29 22:54:10,871 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.request.timeout = 3000ms (default)
2024-09-29 22:54:10,872 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.rpc.request.timeout = 3000ms (default)
2024-09-29 22:54:10,875 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.appender.install.snapshot.enabled = true (default)
2024-09-29 22:54:10,875 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.appender.install.snapshot.enabled = true (default)
2024-09-29 22:54:10,876 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.server.cached = true (default)
2024-09-29 22:54:10,876 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.appender.install.snapshot.enabled = true (default)
2024-09-29 22:54:10,876 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.server.cached = true (default)
2024-09-29 22:54:10,876 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.server.size = 0 (default)
2024-09-29 22:54:10,877 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.client.cached = true (default)
2024-09-29 22:54:10,876 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.server.size = 0 (default)
2024-09-29 22:54:10,877 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.server.cached = true (default)
2024-09-29 22:54:10,877 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.client.cached = true (default)
2024-09-29 22:54:10,877 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.client.size = 0 (default)
2024-09-29 22:54:10,878 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.client.size = 0 (default)
2024-09-29 22:54:10,877 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.server.size = 0 (default)
2024-09-29 22:54:10,878 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.client.cached = true (default)
2024-09-29 22:54:10,879 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.threadpool.client.size = 0 (default)
2024-09-29 22:54:10,879 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.storage.free-space.min = 0MB (=0) (default)
2024-09-29 22:54:10,881 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.corruption.policy = EXCEPTION (default)
2024-09-29 22:54:10,881 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.storage.dir = [/home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0] (custom)
2024-09-29 22:54:10,886 INFO  storage.RaftStorageDirectory (RaftStorageDirectoryImpl.java:analyzeStorage(138)) - The storage directory /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7 does not exist. Creating ...
2024-09-29 22:54:10,887 TRACE util.FileUtils (LogUtils.java:runAndLog(49)) - Successfully ran Files.createDirectories /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7
2024-09-29 22:54:10,889 INFO  storage.RaftStorageDirectory (RaftStorageDirectoryImpl.java:tryLock(229)) - Lock on /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7/in_use.lock acquired by nodename 13816@fv-az699-913
2024-09-29 22:54:10,890 TRACE util.FileUtils (LogUtils.java:runAndLog(49)) - Successfully ran Files.createDirectories /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7/current
2024-09-29 22:54:10,890 TRACE util.FileUtils (LogUtils.java:runAndLog(49)) - Successfully ran Files.createDirectories /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7/sm
2024-09-29 22:54:10,933 TRACE util.FileUtils (LogUtils.java:supplyAndLog(69)) - Successfully supplied FileChannel.open /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7/current/raft-meta.tmp with options [CREATE, WRITE]: sun.nio.ch.FileChannelImpl@2d8bc60d
2024-09-29 22:54:10,938 TRACE util.FileUtils (LogUtils.java:runAndLog(49)) - Successfully ran Atomic Files.move /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7/current/raft-meta.tmp to /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7/current/raft-meta with options [REPLACE_EXISTING]
2024-09-29 22:54:10,938 INFO  storage.RaftStorage (RaftStorageImpl.java:format(98)) - Storage directory /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7 has been successfully formatted.
2024-09-29 22:54:10,940 WARN  statemachine.StateMachine (ArithmeticStateMachine.java:loadSnapshot(115)) - The snapshot info is null.
2024-09-29 22:54:10,942 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.use.memory = false (default)
2024-09-29 22:54:10,954 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.purge.gap = 1024 (default)
2024-09-29 22:54:10,954 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.appender.buffer.byte-limit = 4MB (=4194304) (default)
2024-09-29 22:54:10,956 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.statemachine.data.read.timeout = 1000ms (default)
2024-09-29 22:54:10,957 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.purge.preservation.log.num = 0 (default)
2024-09-29 22:54:10,962 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.segment.size.max = 32MB (=33554432) (default)
2024-09-29 22:54:10,969 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.segment.cache.num.max = 6 (default)
2024-09-29 22:54:10,969 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.segment.cache.size.max = 200MB (=209715200) (default)
2024-09-29 22:54:10,969 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.appender.buffer.byte-limit = 4MB (=4194304) (default)
2024-09-29 22:54:10,971 INFO  util.AwaitToRun (AwaitToRun.java:start(81)) - Thread[s0@group-8695E2558BE7-cacheEviction-AwaitToRun,5,main] started
2024-09-29 22:54:10,976 INFO  segmented.SegmentedRaftLogWorker (SegmentedRaftLogWorker.java:<init>(187)) - new s0@group-8695E2558BE7-SegmentedRaftLogWorker for RaftStorageImpl:Storage Directory /home/runner/work/ratis/ratis/ratis-examples/target/test/data/5f617ff2/MiniRaftClusterWithSimulatedRpc6fb1ff82/s0/ba0596fa-35ed-4569-98ac-8695e2558be7
2024-09-29 22:54:10,977 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.queue.byte-limit = 64MB (=67108864) (default)
2024-09-29 22:54:10,977 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.queue.element-limit = 4096 (default)
2024-09-29 22:54:10,980 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.segment.size.max = 32MB (=33554432) (default)
2024-09-29 22:54:10,980 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.preallocated.size = 4MB (=4194304) (default)
2024-09-29 22:54:10,980 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.force.sync.num = 128 (default)
2024-09-29 22:54:10,981 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.statemachine.data.sync = true (default)
2024-09-29 22:54:10,981 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.statemachine.data.sync.timeout = 10s (default)
2024-09-29 22:54:10,982 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.statemachine.data.sync.timeout.retry = -1 (default)
2024-09-29 22:54:10,984 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.write.buffer.size = 8MB (=8388608) (default)
2024-09-29 22:54:10,985 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.appender.buffer.byte-limit = 4MB (=4194304) (default)
2024-09-29 22:54:10,986 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.unsafe-flush.enabled = false (default)
2024-09-29 22:54:10,986 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.async-flush.enabled = false (default)
2024-09-29 22:54:10,986 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(46)) - raft.server.log.statemachine.data.caching.enabled = false (default)
2024-09-29 22:54:10,992 INFO  segmented.SegmentedRaftLogWorker (SegmentedRaftLogWorker.java:lambda$new$0(138)) - s0@group-8695E2558BE7-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
